date,WLM_RPE,WLM_GSE,RPE_WSE,GSE_WSE,WSE
2014-05-10,2.12,-1.62,4.702,0.962,-2.582
2014-05-11,2.12,-1.62,4.707,0.967,-2.587
2014-05-12,2.12,-1.62,4.712,0.972,-2.592
2014-05-13,2.12,-1.62,4.7,0.96,-2.58
2014-05-14,2.12,-1.62,4.697,0.957,-2.577
2014-05-15,2.12,-1.62,4.678,0.938,-2.558
2014-05-16,2.12,-1.62,4.652,0.912,-2.532
2014-05-17,2.12,-1.62,4.615,0.875,-2.495
2014-05-18,2.12,-1.62,4.608,0.868,-2.488
2014-05-19,2.12,-1.62,4.616,0.876,-2.496
2014-05-20,2.12,-1.62,4.645,0.905,-2.525
2014-05-21,2.12,-1.62,4.67,0.93,-2.55
2014-05-22,2.12,-1.62,4.681,0.941,-2.561
2014-05-23,2.12,-1.62,4.677,0.937,-2.557
2014-05-24,2.12,-1.62,4.676,0.936,-2.556
2014-05-25,2.12,-1.62,4.682,0.942,-2.562
2014-05-26,2.12,-1.62,4.696,0.956,-2.576
2014-05-27,2.12,-1.62,4.7,0.96,-2.58
2014-05-28,2.12,-1.62,4.736,0.996,-2.616
2014-05-29,2.12,-1.62,4.745,1.005,-2.625
2014-05-30,2.12,-1.62,4.701,0.961,-2.581
2014-05-31,2.12,-1.62,4.693,0.953,-2.573
2014-06-01,2.12,-1.62,4.688,0.948,-2.568
2014-06-02,2.12,-1.62,4.672,0.932,-2.552
2014-06-03,2.12,-1.62,4.699,0.959,-2.579
2014-06-04,2.12,-1.62,4.728,0.988,-2.608
2014-06-05,2.12,-1.62,4.742,1.002,-2.622
2014-06-06,2.12,-1.62,4.746,1.006,-2.626
2014-06-07,2.12,-1.62,4.753,1.013,-2.633
2014-06-08,2.12,-1.62,4.782,1.042,-2.662
2014-06-09,2.12,-1.62,4.801,1.061,-2.681
2014-06-10,2.12,-1.62,4.775,1.035,-2.655
2014-06-11,2.12,-1.62,4.756,1.016,-2.636
2014-06-12,2.12,-1.62,4.788,1.048,-2.668
2014-06-13,2.12,-1.62,4.83,1.09,-2.71
2014-06-14,2.12,-1.62,4.873,1.133,-2.753
2014-06-15,2.12,-1.62,4.878,1.138,-2.758
2014-06-16,2.12,-1.62,4.896,1.156,-2.776
2014-06-17,2.12,-1.62,4.953,1.213,-2.833
2014-06-18,2.12,-1.62,5.026,1.286,-2.906
2014-06-19,2.12,-1.62,5.075,1.335,-2.955
2014-06-20,2.12,-1.62,5.109,1.369,-2.989
2014-06-21,2.12,-1.62,5.133,1.393,-3.013
2014-06-22,2.12,-1.62,5.162,1.422,-3.042
2014-06-23,2.12,-1.62,5.215,1.475,-3.095
2014-06-24,2.12,-1.62,5.282,1.542,-3.162
2014-06-25,2.12,-1.62,5.292,1.552,-3.172
2014-06-26,2.12,-1.62,5.291,1.551,-3.171
2014-06-27,2.12,-1.62,5.311,1.571,-3.191
2014-06-28,2.12,-1.62,5.335,1.595,-3.215
2014-06-29,2.12,-1.62,5.384,1.644,-3.264
2014-06-30,2.12,-1.62,5.435,1.695,-3.315
2014-07-01,2.12,-1.62,5.488,1.748,-3.368
2014-07-02,2.12,-1.62,5.504,1.764,-3.384
2014-07-03,2.12,-1.62,5.557,1.817,-3.437
2014-07-04,2.12,-1.62,5.614,1.874,-3.494
2014-07-05,2.12,-1.62,5.667,1.927,-3.547
2014-07-06,2.12,-1.62,5.713,1.973,-3.593
2014-07-07,2.12,-1.62,5.735,1.995,-3.615
2014-07-08,2.12,-1.62,5.762,2.022,-3.642
2014-07-09,2.12,-1.62,5.776,2.036,-3.656
2014-07-10,2.12,-1.62,5.778,2.038,-3.658
2014-07-11,2.12,-1.62,5.805,2.065,-3.685
2014-07-12,2.12,-1.62,5.847,2.107,-3.727
2014-07-13,2.12,-1.62,5.904,2.164,-3.784
2014-07-14,2.12,-1.62,5.992,2.252,-3.872
2014-07-15,2.12,-1.62,6.014,2.274,-3.894
2014-07-16,2.12,-1.62,6.005,2.265,-3.885
2014-07-17,2.12,-1.62,6.004,2.264,-3.884
2014-07-18,2.12,-1.62,6.058,2.318,-3.938
2014-07-19,2.12,-1.62,6.101,2.361,-3.981
2014-07-20,2.12,-1.62,5.992,2.252,-3.872
2014-07-21,2.12,-1.62,5.992,2.252,-3.872
2014-07-22,2.12,-1.62,6.09,2.35,-3.97
2014-07-23,2.12,-1.62,6.181,2.441,-4.061
2014-07-24,2.12,-1.62,6.257,2.517,-4.137
2014-07-25,2.12,-1.62,6.33,2.59,-4.21
2014-07-26,2.12,-1.62,6.383,2.643,-4.263
2014-07-27,2.12,-1.62,6.395,2.655,-4.275
2014-07-28,2.12,-1.62,6.426,2.686,-4.306
2014-07-29,2.12,-1.62,6.469,2.729,-4.349
2014-07-30,2.12,-1.62,6.512,2.772,-4.392
2014-07-31,2.12,-1.62,6.542,2.802,-4.422
2014-08-01,2.12,-1.62,6.604,2.864,-4.484
2014-08-02,2.12,-1.62,6.612,2.872,-4.492
2014-08-03,2.12,-1.62,6.557,2.817,-4.437
2014-08-04,2.12,-1.62,6.456,2.716,-4.336
2014-08-05,2.12,-1.62,6.311,2.571,-4.191
2014-08-06,2.12,-1.62,6.346,2.606,-4.226
2014-08-07,2.12,-1.62,6.409,2.669,-4.289
2014-08-08,2.12,-1.62,6.452,2.712,-4.332
2014-08-09,2.12,-1.62,6.503,2.763,-4.383
2014-08-10,2.12,-1.62,6.483,2.743,-4.363
2014-08-11,2.12,-1.62,6.518,2.778,-4.398
2014-08-12,2.12,-1.62,6.547,2.807,-4.427
2014-08-13,2.12,-1.62,6.547,2.807,-4.427
2014-08-14,2.12,-1.62,6.608,2.868,-4.488
2014-08-15,2.12,-1.62,6.661,2.921,-4.541
2014-08-16,2.12,-1.62,6.699,2.959,-4.579
2014-08-17,2.12,-1.62,6.705,2.965,-4.585
2014-08-18,2.12,-1.62,6.669,2.929,-4.549
2014-08-19,2.12,-1.62,6.594,2.854,-4.474
2014-08-20,2.12,-1.62,6.503,2.763,-4.383
2014-08-21,2.12,-1.62,6.501,2.761,-4.381
2014-08-22,2.12,-1.62,6.519,2.779,-4.399
2014-08-23,2.12,-1.62,6.515,2.775,-4.395
2014-08-24,2.12,-1.62,6.459,2.719,-4.339
2014-08-25,2.12,-1.62,6.383,2.643,-4.263
2014-08-26,2.12,-1.62,6.402,2.662,-4.282
2014-08-27,2.12,-1.62,6.487,2.747,-4.367
2014-08-28,2.12,-1.62,6.544,2.804,-4.424
2014-08-29,2.12,-1.62,6.513,2.773,-4.393
2014-08-30,2.12,-1.62,6.567,2.827,-4.447
2014-08-31,2.12,-1.62,6.617,2.877,-4.497
2014-09-01,2.12,-1.62,6.658,2.918,-4.538
2014-09-02,2.12,-1.62,6.627,2.887,-4.507
2014-09-03,2.12,-1.62,6.529,2.789,-4.409
2014-09-04,2.12,-1.62,6.509,2.769,-4.389
2014-09-05,2.12,-1.62,6.463,2.723,-4.343
2014-09-06,2.12,-1.62,6.43,2.69,-4.31
2014-09-07,2.12,-1.62,6.416,2.676,-4.296
2014-09-08,2.12,-1.62,6.359,2.619,-4.239
2014-09-09,2.12,-1.62,6.327,2.587,-4.207
2014-09-10,2.12,-1.62,6.368,2.628,-4.248
2014-09-11,2.12,-1.62,6.406,2.666,-4.286
2014-09-12,2.12,-1.62,6.441,2.701,-4.321
2014-09-13,2.12,-1.62,6.48,2.74,-4.36
2014-09-14,2.12,-1.62,6.478,2.738,-4.358
2014-09-15,2.12,-1.62,6.444,2.704,-4.324
2014-09-16,2.12,-1.62,6.398,2.658,-4.278
2014-09-17,2.12,-1.62,6.349,2.609,-4.229
2014-09-18,2.12,-1.62,6.281,2.541,-4.161
2014-09-19,2.12,-1.62,6.228,2.488,-4.108
2014-09-20,2.12,-1.62,6.199,2.459,-4.079
2014-09-21,2.12,-1.62,6.136,2.396,-4.016
2014-09-22,2.12,-1.62,6.119,2.379,-3.999
2014-09-23,2.12,-1.62,6.127,2.387,-4.007
2014-09-24,2.12,-1.62,6.111,2.371,-3.991
2014-09-25,2.12,-1.62,6.018,2.278,-3.898
2014-09-26,2.12,-1.62,5.981,2.241,-3.861
2014-09-27,2.12,-1.62,5.97,2.23,-3.85
2014-09-28,2.12,-1.62,5.905,2.165,-3.785
2014-09-29,2.12,-1.62,5.92,2.18,-3.8
2014-09-30,2.12,-1.62,5.91,2.17,-3.79
2014-10-01,2.12,-1.62,5.983,2.243,-3.863
2014-10-02,2.12,-1.62,6.031,2.291,-3.911
2014-10-03,2.12,-1.62,6.073,2.333,-3.953
2014-10-04,2.12,-1.62,6.085,2.345,-3.965
2014-10-05,2.12,-1.62,6.046,2.306,-3.926
2014-10-06,2.12,-1.62,5.997,2.257,-3.877
2014-10-07,2.12,-1.62,5.952,2.212,-3.832
2014-10-08,2.12,-1.62,5.93,2.19,-3.81
2014-10-09,2.12,-1.62,5.897,2.157,-3.777
2014-10-10,2.12,-1.62,5.858,2.118,-3.738
2014-10-11,2.12,-1.62,5.852,2.112,-3.732
2014-10-12,2.12,-1.62,5.897,2.157,-3.777
2014-10-13,2.12,-1.62,5.892,2.152,-3.772
2014-10-14,2.12,-1.62,5.81,2.07,-3.69
2014-10-15,2.12,-1.62,5.765,2.025,-3.645
2014-10-16,2.12,-1.62,5.758,2.018,-3.638
2014-10-17,2.12,-1.62,5.754,2.014,-3.634
2014-10-18,2.12,-1.62,5.77,2.03,-3.65
2014-10-19,2.12,-1.62,5.75,2.01,-3.63
2014-10-20,2.12,-1.62,5.709,1.969,-3.589
2014-10-21,2.12,-1.62,5.718,1.978,-3.598
2014-10-22,2.12,-1.62,5.741,2.001,-3.621
2014-10-23,2.12,-1.62,5.729,1.989,-3.609
2014-10-24,2.12,-1.62,5.708,1.968,-3.588
2014-10-25,2.12,-1.62,5.68,1.94,-3.56
2014-10-26,2.12,-1.62,5.681,1.941,-3.561
2014-10-27,2.12,-1.62,5.69,1.95,-3.57
2014-10-28,2.12,-1.62,5.704,1.964,-3.584
2014-10-29,2.12,-1.62,5.705,1.965,-3.585
2014-10-30,2.12,-1.62,5.684,1.944,-3.564
2014-10-31,2.12,-1.62,5.632,1.892,-3.512
2014-11-01,2.12,-1.62,5.624,1.884,-3.504
2014-11-02,2.12,-1.62,5.647,1.907,-3.527
2014-11-03,2.12,-1.62,5.649,1.909,-3.529
2014-11-04,2.12,-1.62,5.647,1.907,-3.527
2014-11-05,2.12,-1.62,5.632,1.892,-3.512
2014-11-06,2.12,-1.62,5.619,1.879,-3.499
2014-11-07,2.12,-1.62,5.605,1.865,-3.485
2014-11-08,2.12,-1.62,5.594,1.854,-3.474
2014-11-09,2.12,-1.62,5.571,1.831,-3.451
2014-11-10,2.12,-1.62,5.546,1.806,-3.426
2014-11-11,2.12,-1.62,5.531,1.791,-3.411
2014-11-12,2.12,-1.62,5.531,1.791,-3.411
2014-11-13,2.12,-1.62,5.511,1.771,-3.391
2014-11-14,2.12,-1.62,5.512,1.772,-3.392
2014-11-15,2.12,-1.62,5.513,1.773,-3.393
2014-11-16,2.12,-1.62,5.525,1.785,-3.405
2014-11-17,2.12,-1.62,5.52,1.78,-3.4
2014-11-18,2.12,-1.62,5.501,1.761,-3.381
2014-11-19,2.12,-1.62,5.464,1.724,-3.344
2014-11-20,2.12,-1.62,5.431,1.691,-3.311
2014-11-21,2.12,-1.62,5.412,1.672,-3.292
2014-11-22,2.12,-1.62,5.38,1.64,-3.26
2014-11-23,2.12,-1.62,5.387,1.647,-3.267
2014-11-24,2.12,-1.62,5.392,1.652,-3.272
2014-11-25,2.12,-1.62,5.394,1.654,-3.274
2014-11-26,2.12,-1.62,5.375,1.635,-3.255
2014-11-27,2.12,-1.62,5.35,1.61,-3.23
2014-11-28,2.12,-1.62,5.324,1.584,-3.204
2014-11-29,2.12,-1.62,5.313,1.573,-3.193
2014-11-30,2.12,-1.62,5.307,1.567,-3.187
2014-12-01,2.12,-1.62,5.3,1.56,-3.18
2014-12-02,2.12,-1.62,5.143,1.403,-3.023
2014-12-03,2.12,-1.62,4.597,0.857,-2.477
2014-12-04,2.12,-1.62,4.43,0.69,-2.31
2014-12-05,2.12,-1.62,4.465,0.725,-2.345
2014-12-06,2.12,-1.62,4.387,0.647,-2.267
2014-12-07,2.12,-1.62,4.422,0.682,-2.302
2014-12-08,2.12,-1.62,4.454,0.714,-2.334
2014-12-09,2.12,-1.62,4.479,0.739,-2.359
2014-12-10,2.12,-1.62,4.489,0.749,-2.369
2014-12-11,2.12,-1.62,4.18,0.44,-2.06
